1.1527e+05,6
1.1542e+05,5
1.1548e+05,4
1.1557e+05,3
1.1563e+05,2
1.1572e+05,1
1.1578e+05,0
1.1587e+05,-1
1.1593e+05,-2
1.1602e+05,-3
1.1608e+05,-4
1.1617e+05,-5
1.1623e+05,-6
1.1638e+05,-7
1.1653e+05,-8
1.1729e+05,-7
1.1744e+05,-6
1.1759e+05,-5
1.1765e+05,-4
1.1774e+05,-3
1.178e+05,-2
1.1789e+05,-1
1.1795e+05,0
1.1804e+05,1
1.181e+05,2
1.1819e+05,3
1.1825e+05,4
1.1834e+05,5
1.184e+05,6
1.1855e+05,7
1.187e+05,8
1.1946e+05,7
1.1961e+05,6
1.1976e+05,5
1.1982e+05,4
1.1991e+05,3
1.1998e+05,2
1.2006e+05,1
1.2013e+05,0
1.2021e+05,-1
1.2028e+05,-2
1.2036e+05,-3
1.2043e+05,-4
1.2051e+05,-5
1.2058e+05,-6
1.2073e+05,-7
1.2088e+05,-8
1.2163e+05,-7
1.2179e+05,-6
1.2194e+05,-5
1.22e+05,-4
1.2209e+05,-3
1.2215e+05,-2
1.2224e+05,-1
1.223e+05,0
1.2239e+05,1
1.2245e+05,2
1.2254e+05,3
1.226e+05,4
1.2269e+05,5
1.2275e+05,6
1.229e+05,7
1.2305e+05,8
1.2381e+05,7
1.2396e+05,6
1.2411e+05,5
1.2417e+05,4
1.2426e+05,3
1.2432e+05,2
1.2441e+05,1
1.2447e+05,0
1.2456e+05,-1
1.2462e+05,-2
1.2471e+05,-3
1.2477e+05,-4
1.2486e+05,-5
1.2492e+05,-6
1.2507e+05,-7
1.2522e+05,-8
1.2598e+05,-7
1.2613e+05,-6
1.2628e+05,-5
1.2634e+05,-4
1.2643e+05,-3
1.2649e+05,-2
1.2658e+05,-1
1.2664e+05,0
1.2673e+05,1
1.2679e+05,2
1.2688e+05,3
1.2694e+05,4
1.2703e+05,5
1.2709e+05,6
1.2724e+05,7
1.2739e+05,8
1.2815e+05,7
1.283e+05,6
1.2845e+05,5
1.2851e+05,4
1.286e+05,3
1.2866e+05,2
1.2875e+05,1
1.2881e+05,0
1.289e+05,-1
1.2896e+05,-2
1.2905e+05,-3
1.2911e+05,-4
1.292e+05,-5
1.2926e+05,-6
1.2941e+05,-7
1.2956e+05,-8
1.3032e+05,-7
1.3047e+05,-6
1.3062e+05,-5
1.3068e+05,-4
1.3077e+05,-3
1.3084e+05,-2
1.3092e+05,-1
1.3099e+05,0
1.3107e+05,1
1.3114e+05,2
1.3122e+05,3
1.3129e+05,4
1.3137e+05,5
1.3144e+05,6
1.3159e+05,7
1.3174e+05,8
1.3249e+05,7
1.3265e+05,6
1.328e+05,5
1.3286e+05,4
1.3295e+05,3
1.3301e+05,2
1.331e+05,1
1.3316e+05,0
1.3325e+05,-1
1.3331e+05,-2
1.334e+05,-3
1.3346e+05,-4
1.3355e+05,-5
1.3361e+05,-6
1.3376e+05,-7
1.3391e+05,-8
1.3467e+05,-7
1.3482e+05,-6
1.3497e+05,-5
1.3503e+05,-4
1.3512e+05,-3
1.3518e+05,-2
1.3527e+05,-1
1.3533e+05,0
1.3542e+05,1
1.3548e+05,2
1.3557e+05,3
1.3563e+05,4
1.3572e+05,5
1.3578e+05,6
1.3593e+05,7
1.3608e+05,8
1.3684e+05,7
1.3699e+05,6
1.3714e+05,5
1.372e+05,4
1.3729e+05,3
1.3735e+05,2
1.3744e+05,1
1.375e+05,0
1.3759e+05,-1
1.3765e+05,-2
1.3774e+05,-3
1.378e+05,-4
1.3789e+05,-5
1.3795e+05,-6
1.381e+05,-7
1.3825e+05,-8
1.3901e+05,-7
1.3916e+05,-6
1.3931e+05,-5
1.3937e+05,-4
1.3946e+05,-3
1.3952e+05,-2
1.3961e+05,-1
1.3967e+05,0
1.3976e+05,1
1.3982e+05,2
1.3991e+05,3
1.3997e+05,4
1.4006e+05,5
1.4012e+05,6
1.4027e+05,7
1.4042e+05,8
1.4118e+05,7
1.4133e+05,6
1.4148e+05,5
1.4154e+05,4
1.4163e+05,3
1.417e+05,2
1.4178e+05,1
1.4185e+05,0
1.4193e+05,-1
1.42e+05,-2
1.4208e+05,-3
1.4215e+05,-4
1.4223e+05,-5
1.423e+05,-6
1.4245e+05,-7
1.426e+05,-8
1.4335e+05,-7
1.4351e+05,-6
1.4366e+05,-5
1.4372e+05,-4
1.4381e+05,-3
1.4387e+05,-2
1.4396e+05,-1
1.4402e+05,0
1.4411e+05,1
1.4417e+05,2
1.4426e+05,3
1.4432e+05,4
1.4441e+05,5
1.4447e+05,6
1.4462e+05,7
1.4477e+05,8
1.4553e+05,7
1.4568e+05,6
1.4583e+05,5
1.4589e+05,4
1.4598e+05,3
1.4604e+05,2
1.4613e+05,1
1.4619e+05,0
1.4628e+05,-1
1.4634e+05,-2
1.4643e+05,-3
1.4649e+05,-4
1.4658e+05,-5
1.4664e+05,-6
1.4679e+05,-7
1.4694e+05,-8
1.477e+05,-7
1.4785e+05,-6
1.48e+05,-5
1.4806e+05,-4
1.4815e+05,-3
1.4821e+05,-2
1.483e+05,-1
1.4836e+05,0
1.4845e+05,1
1.4851e+05,2
1.486e+05,3
1.4866e+05,4
1.4875e+05,5
1.4881e+05,6
1.4896e+05,7
1.4911e+05,8
1.4987e+05,7
1.5002e+05,6
1.5017e+05,5
1.5023e+05,4
1.5032e+05,3
1.5038e+05,2
1.5047e+05,1
1.5053e+05,0
1.5062e+05,-1
1.5068e+05,-2
1.5077e+05,-3
1.5083e+05,-4
1.5092e+05,-5
1.5098e+05,-6
1.5113e+05,-7
1.5128e+05,-8
1.5204e+05,-7
1.5219e+05,-6
1.5234e+05,-5
1.524e+05,-4
1.5249e+05,-3
1.5256e+05,-2
1.5264e+05,-1
1.5271e+05,0
1.5279e+05,1
1.5286e+05,2
1.5294e+05,3
1.5301e+05,4
1.5309e+05,5
1.5316e+05,6
1.5331e+05,7
1.5346e+05,8
1.5421e+05,7
1.5437e+05,6
1.5452e+05,5
1.5458e+05,4
1.5467e+05,3
1.5473e+05,2
1.5482e+05,1
1.5488e+05,0
1.5497e+05,-1
1.5503e+05,-2
1.5512e+05,-3
1.5518e+05,-4
1.5527e+05,-5
1.5533e+05,-6
1.5548e+05,-7
1.5563e+05,-8
1.5639e+05,-7
1.5654e+05,-6
1.5669e+05,-5
1.5675e+05,-4
1.5684e+05,-3
1.569e+05,-2
1.5699e+05,-1
1.5705e+05,0
1.5714e+05,1
1.572e+05,2
1.5729e+05,3
1.5735e+05,4
1.5744e+05,5
1.575e+05,6
1.5765e+05,7
1.578e+05,8
1.5856e+05,7
1.5871e+05,6
1.5886e+05,5
1.5892e+05,4
1.5901e+05,3
1.5907e+05,2
1.5916e+05,1
1.5922e+05,0
1.5931e+05,-1
1.5937e+05,-2
1.5946e+05,-3
1.5952e+05,-4
1.5961e+05,-5
1.5967e+05,-6
1.5982e+05,-7
1.5997e+05,-8
1.6073e+05,-7
1.6088e+05,-6
1.6103e+05,-5
1.6109e+05,-4
1.6118e+05,-3
1.6124e+05,-2
1.6133e+05,-1
1.6139e+05,0
1.6148e+05,1
1.6154e+05,2
1.6163e+05,3
1.6169e+05,4
1.6178e+05,5
1.6184e+05,6
1.6199e+05,7
1.6214e+05,8
1.629e+05,7
1.6305e+05,6
1.632e+05,5
1.6326e+05,4
1.6335e+05,3
1.6342e+05,2
1.635e+05,1
1.6357e+05,0
1.6365e+05,-1
1.6372e+05,-2
1.638e+05,-3
1.6387e+05,-4
1.6395e+05,-5
1.6402e+05,-6
1.6417e+05,-7
1.6432e+05,-8
1.6507e+05,-7
1.6523e+05,-6
1.6538e+05,-5
1.6544e+05,-4
1.6553e+05,-3
1.6559e+05,-2
1.6568e+05,-1
1.6574e+05,0
1.6583e+05,1
1.6589e+05,2
1.6598e+05,3
1.6604e+05,4
1.6613e+05,5
1.6619e+05,6
1.6634e+05,7
1.6649e+05,8
1.6725e+05,7
1.674e+05,6
1.6755e+05,5
1.6761e+05,4
1.677e+05,3
1.6776e+05,2
1.6785e+05,1
1.6791e+05,0
1.68e+05,-1
1.6806e+05,-2
1.6815e+05,-3
1.6821e+05,-4
1.683e+05,-5
1.6836e+05,-6
1.6851e+05,-7
1.6866e+05,-8
1.6942e+05,-7
1.6957e+05,-6
1.6972e+05,-5
1.6978e+05,-4
1.6987e+05,-3
1.6993e+05,-2
1.7002e+05,-1
1.7008e+05,0
1.7017e+05,1
1.7023e+05,2
1.7032e+05,3
1.7038e+05,4
1.7047e+05,5
1.7053e+05,6
1.7068e+05,7
1.7083e+05,8
1.7159e+05,7
1.7174e+05,6
1.7189e+05,5
1.7195e+05,4
1.7204e+05,3
1.721e+05,2
1.7219e+05,1
1.7225e+05,0
1.7234e+05,-1
1.724e+05,-2
1.7249e+05,-3
1.7255e+05,-4
1.7264e+05,-5
1.727e+05,-6
1.7285e+05,-7
1.73e+05,-8
1.7376e+05,-7
1.7391e+05,-6
1.7406e+05,-5
1.7412e+05,-4
1.7421e+05,-3
1.7428e+05,-2
1.7436e+05,-1
1.7443e+05,0
1.7451e+05,1
1.7458e+05,2
1.7466e+05,3
1.7473e+05,4
1.7481e+05,5
1.7488e+05,6
1.7503e+05,7
1.7518e+05,8
1.7593e+05,7
1.7609e+05,6
1.7624e+05,5
1.763e+05,4
1.7639e+05,3
1.7645e+05,2
1.7654e+05,1
1.766e+05,0
1.7669e+05,-1
1.7675e+05,-2
1.7684e+05,-3
1.769e+05,-4
1.7699e+05,-5
1.7705e+05,-6
1.772e+05,-7
1.7735e+05,-8
1.7811e+05,-7
1.7826e+05,-6
1.7841e+05,-5
1.7847e+05,-4
1.7856e+05,-3
1.7862e+05,-2
1.7871e+05,-1
1.7877e+05,0
1.7886e+05,1
1.7892e+05,2
1.7901e+05,3
1.7907e+05,4
1.7916e+05,5
1.7922e+05,6
1.7937e+05,7
1.7952e+05,8
1.8028e+05,7
1.8043e+05,6
1.8058e+05,5
1.8064e+05,4
1.8073e+05,3
1.8079e+05,2
1.8088e+05,1
1.8094e+05,0
1.8103e+05,-1
1.8109e+05,-2
1.8118e+05,-3
1.8124e+05,-4
1.8133e+05,-5
1.8139e+05,-6
1.8154e+05,-7
1.8169e+05,-8
1.8245e+05,-7
1.826e+05,-6
1.8275e+05,-5
1.8281e+05,-4
1.829e+05,-3
1.8296e+05,-2
1.8305e+05,-1
1.8311e+05,0
1.832e+05,1
1.8326e+05,2
1.8335e+05,3
1.8341e+05,4
1.835e+05,5
1.8356e+05,6
1.8371e+05,7
1.8386e+05,8
1.8462e+05,7
1.8477e+05,6
1.8492e+05,5
1.8498e+05,4
1.8507e+05,3
1.8514e+05,2
1.8522e+05,1
1.8529e+05,0
1.8537e+05,-1
1.8544e+05,-2
1.8552e+05,-3
1.8559e+05,-4
1.8567e+05,-5
1.8574e+05,-6
1.8589e+05,-7
1.8604e+05,-8
1.8679e+05,-7
1.8695e+05,-6
1.871e+05,-5
1.8716e+05,-4
1.8725e+05,-3
1.8731e+05,-2
1.874e+05,-1
1.8746e+05,0
1.8755e+05,1
1.8761e+05,2
1.877e+05,3
1.8776e+05,4
1.8785e+05,5
1.8791e+05,6
1.8806e+05,7
1.8821e+05,8
1.8897e+05,7
1.8912e+05,6
1.8927e+05,5
1.8933e+05,4
1.8942e+05,3
1.8948e+05,2
1.8957e+05,1
1.8963e+05,0
1.8972e+05,-1
1.8978e+05,-2
1.8987e+05,-3
1.8993e+05,-4
1.9002e+05,-5
1.9008e+05,-6
1.9023e+05,-7
1.9038e+05,-8
1.9114e+05,-7
1.9129e+05,-6
1.9144e+05,-5
1.915e+05,-4
1.9159e+05,-3
1.9165e+05,-2
1.9174e+05,-1
1.918e+05,0
1.9189e+05,1
1.9195e+05,2
1.9204e+05,3
1.921e+05,4
1.9219e+05,5
1.9225e+05,6
1.924e+05,7
1.9255e+05,8
1.9331e+05,7
1.9346e+05,6
1.9361e+05,5
1.9367e+05,4
1.9376e+05,3
1.9382e+05,2
1.9391e+05,1
1.9397e+05,0
1.9406e+05,-1
1.9412e+05,-2
1.9421e+05,-3
1.9427e+05,-4
1.9436e+05,-5
1.9442e+05,-6
1.9457e+05,-7
1.9472e+05,-8
1.9548e+05,-7
1.9563e+05,-6
1.9578e+05,-5
1.9584e+05,-4
1.9593e+05,-3
1.96e+05,-2
1.9608e+05,-1
1.9615e+05,0
1.9623e+05,1
1.963e+05,2
1.9638e+05,3
1.9645e+05,4
1.9653e+05,5
1.966e+05,6
1.9675e+05,7
1.969e+05,8
1.9765e+05,7
1.9781e+05,6
1.9796e+05,5
1.9802e+05,4
1.9811e+05,3
1.9817e+05,2
1.9826e+05,1
1.9832e+05,0
1.9841e+05,-1
1.9847e+05,-2
1.9856e+05,-3
1.9862e+05,-4
1.9871e+05,-5
1.9877e+05,-6
1.9892e+05,-7
1.9907e+05,-8
1.9983e+05,-7
1.9998e+05,-6
2.0013e+05,-5
2.0019e+05,-4
2.0028e+05,-3
2.0034e+05,-2
2.0043e+05,-1
2.0049e+05,0
2.0058e+05,1
2.0064e+05,2
2.0073e+05,3
2.0079e+05,4
2.0088e+05,5
2.0094e+05,6
2.0109e+05,7
2.0124e+05,8
2.02e+05,7
2.0215e+05,6
2.023e+05,5
2.0236e+05,4
2.0245e+05,3
2.0251e+05,2
2.026e+05,1
2.0266e+05,0
2.0275e+05,-1
2.0281e+05,-2
2.029e+05,-3
2.0296e+05,-4
2.0305e+05,-5
2.0311e+05,-6
2.0326e+05,-7
2.0341e+05,-8
2.0417e+05,-7
2.0432e+05,-6
2.0447e+05,-5
2.0453e+05,-4
2.0462e+05,-3
2.0468e+05,-2
2.0477e+05,-1
2.0483e+05,0
2.0492e+05,1
2.0498e+05,2
2.0507e+05,3
2.0513e+05,4
2.0522e+05,5
2.0528e+05,6
2.0543e+05,7
2.0558e+05,8
2.0634e+05,7
2.0649e+05,6
2.0664e+05,5
2.067e+05,4
2.0679e+05,3
2.0686e+05,2
2.0694e+05,1
2.0701e+05,0
2.0709e+05,-1
2.0716e+05,-2
2.0724e+05,-3
2.0731e+05,-4
2.0739e+05,-5
2.0746e+05,-6
2.0761e+05,-7
2.0776e+05,-8
2.0851e+05,-7
2.0867e+05,-6
2.0882e+05,-5
2.0888e+05,-4
2.0897e+05,-3
2.0903e+05,-2
2.0912e+05,-1
2.0918e+05,0
2.0927e+05,1
2.0933e+05,2
2.0942e+05,3
2.0948e+05,4
2.0957e+05,5
2.0963e+05,6
2.0978e+05,7
2.0993e+05,8
2.1069e+05,7
2.1084e+05,6
2.1099e+05,5
2.1105e+05,4
2.1114e+05,3
2.112e+05,2
2.1129e+05,1
2.1135e+05,0
2.1144e+05,-1
2.115e+05,-2
2.1159e+05,-3
2.1165e+05,-4
2.1174e+05,-5
2.118e+05,-6
2.1195e+05,-7
2.121e+05,-8
2.1286e+05,-7
2.1301e+05,-6
2.1316e+05,-5
2.1322e+05,-4
2.1331e+05,-3
2.1337e+05,-2
2.1346e+05,-1
2.1352e+05,0
2.1361e+05,1
2.1367e+05,2
2.1376e+05,3
2.1382e+05,4
2.1391e+05,5
2.1397e+05,6
2.1412e+05,7
2.1427e+05,8
2.1503e+05,7
2.1518e+05,6
2.1533e+05,5
2.1539e+05,4
2.1548e+05,3
2.1554e+05,2
2.1563e+05,1
2.1569e+05,0
2.1578e+05,-1
2.1584e+05,-2
2.1593e+05,-3
2.1599e+05,-4
2.1608e+05,-5
2.1614e+05,-6
2.1629e+05,-7
2.1644e+05,-8
2.172e+05,-7
2.1735e+05,-6
2.175e+05,-5
2.1756e+05,-4
2.1765e+05,-3
2.1772e+05,-2
2.178e+05,-1
2.1787e+05,0
2.1795e+05,1
2.1802e+05,2
2.181e+05,3
2.1817e+05,4
2.1825e+05,5
2.1832e+05,6
2.1847e+05,7
2.1862e+05,8
2.1937e+05,7
2.1953e+05,6
2.1968e+05,5
2.1974e+05,4
2.1983e+05,3
2.1989e+05,2
2.1998e+05,1
2.2004e+05,0
2.2013e+05,-1
2.2019e+05,-2
2.2028e+05,-3
2.2034e+05,-4
2.2043e+05,-5
2.2049e+05,-6
2.2064e+05,-7
2.2079e+05,-8
2.2155e+05,-7
2.217e+05,-6
2.2185e+05,-5
2.2191e+05,-4
2.22e+05,-3
2.2206e+05,-2
2.2215e+05,-1
2.2221e+05,0
2.223e+05,1
2.2236e+05,2
2.2245e+05,3
2.2251e+05,4
2.226e+05,5
2.2266e+05,6
2.2281e+05,7
2.2296e+05,8
2.2372e+05,7
2.2387e+05,6
2.2402e+05,5
2.2408e+05,4
2.2417e+05,3
2.2423e+05,2
2.2432e+05,1
2.2438e+05,0
2.2447e+05,-1
2.2453e+05,-2
2.2462e+05,-3
2.2468e+05,-4
2.2477e+05,-5
2.2483e+05,-6
2.2498e+05,-7
2.2513e+05,-8
2.2589e+05,-7
2.2604e+05,-6
2.2619e+05,-5
2.2625e+05,-4
2.2634e+05,-3
2.264e+05,-2
2.2649e+05,-1
2.2655e+05,0
2.2664e+05,1
2.267e+05,2
2.2679e+05,3
2.2685e+05,4
2.2694e+05,5
2.27e+05,6
2.2715e+05,7
2.273e+05,8
2.2806e+05,7
2.2821e+05,6
2.2836e+05,5
2.2842e+05,4
2.2851e+05,3
2.2858e+05,2
2.2866e+05,1
2.2873e+05,0
2.2881e+05,-1
2.2888e+05,-2
2.2896e+05,-3
2.2903e+05,-4
2.2911e+05,-5
2.2918e+05,-6
2.2933e+05,-7
2.2948e+05,-8
2.3023e+05,-7
2.3039e+05,-6
2.3054e+05,-5
2.306e+05,-4
2.3069e+05,-3
2.3075e+05,-2
2.3084e+05,-1
2.309e+05,0
