         ns       /tb_DFF/sin    
          delta                  
   28837500  +0             1 
   28899500  +0             0 
   28987500  +0            -1 
   29049500  +0            -2 
   29137500  +0            -3 
   29199500  +0            -4 
   29287500  +0            -5 
   29349500  +0            -6 
   29499500  +0            -7 
   29649500  +0            -8 
   30408500  +2            -7 
   30559500  +0            -6 
   30709500  +0            -5 
   30770500  +2            -4 
   30859500  +0            -3 
   30921500  +0            -2 
   31009500  +0            -1 
   31071500  +0             0 
   31159500  +0             1 
   31221500  +0             2 
   31309500  +0             3 
   31371500  +0             4 
   31459500  +0             5 
   31521500  +0             6 
   31671500  +0             7 
   31821500  +0             8 
   32580500  +2             7 
   32731500  +0             6 
   32881500  +0             5 
   32942500  +2             4 
   33031500  +0             3 
   33093500  +0             2 
   33181500  +0             1 
   33243500  +0             0 
   33331500  +0            -1 
   33393500  +0            -2 
   33481500  +0            -3 
   33543500  +0            -4 
   33631500  +0            -5 
   33693500  +0            -6 
   33843500  +0            -7 
   33993500  +0            -8 
   34752500  +2            -7 
   34903500  +0            -6 
   35053500  +0            -5 
   35114500  +2            -4 
   35203500  +0            -3 
   35265500  +0            -2 
   35353500  +0            -1 
   35415500  +0             0 
   35503500  +0             1 
   35565500  +0             2 
   35653500  +0             3 
   35715500  +0             4 
   35803500  +0             5 
   35865500  +0             6 
   36015500  +0             7 
   36165500  +0             8 
   36924500  +2             7 
   37075500  +0             6 
   37225500  +0             5 
   37286500  +2             4 
   37375500  +0             3 
   37437500  +0             2 
   37525500  +0             1 
   37587500  +0             0 
   37675500  +0            -1 
   37737500  +0            -2 
   37825500  +0            -3 
   37887500  +0            -4 
   37975500  +0            -5 
   38037500  +0            -6 
   38187500  +0            -7 
   38337500  +0            -8 
   39096500  +2            -7 
   39247500  +0            -6 
   39397500  +0            -5 
   39458500  +2            -4 
   39547500  +0            -3 
   39609500  +0            -2 
   39697500  +0            -1 
   39759500  +0             0 
   39847500  +0             1 
   39909500  +0             2 
   39997500  +0             3 
   40059500  +0             4 
   40147500  +0             5 
   40209500  +0             6 
   40359500  +0             7 
   40509500  +0             8 
   41268500  +2             7 
   41419500  +0             6 
   41569500  +0             5 
   41630500  +2             4 
   41719500  +0             3 
   41781500  +0             2 
   41869500  +0             1 
   41931500  +0             0 
   42019500  +0            -1 
   42081500  +0            -2 
   42169500  +0            -3 
   42231500  +0            -4 
   42319500  +0            -5 
   42381500  +0            -6 
   42531500  +0            -7 
   42681500  +0            -8 
   43440500  +2            -7 
   43591500  +0            -6 
   43741500  +0            -5 
   43802500  +2            -4 
   43891500  +0            -3 
   43953500  +0            -2 
   44041500  +0            -1 
   44103500  +0             0 
   44191500  +0             1 
   44253500  +0             2 
   44341500  +0             3 
   44403500  +0             4 
   44491500  +0             5 
   44553500  +0             6 
   44703500  +0             7 
   44853500  +0             8 
   45612500  +2             7 
   45763500  +0             6 
   45913500  +0             5 
   45974500  +2             4 
   46063500  +0             3 
   46125500  +0             2 
   46213500  +0             1 
   46275500  +0             0 
   46363500  +0            -1 
   46425500  +0            -2 
   46513500  +0            -3 
   46575500  +0            -4 
   46663500  +0            -5 
   46725500  +0            -6 
   46875500  +0            -7 
   47025500  +0            -8 
   47784500  +2            -7 
   47935500  +0            -6 
   48085500  +0            -5 
   48146500  +2            -4 
   48235500  +0            -3 
   48297500  +0            -2 
   48385500  +0            -1 
   48447500  +0             0 
   48535500  +0             1 
   48597500  +0             2 
   48685500  +0             3 
   48747500  +0             4 
   48835500  +0             5 
   48897500  +0             6 
   49047500  +0             7 
   49197500  +0             8 
   49956500  +2             7 
   50107500  +0             6 
   50257500  +0             5 
   50318500  +2             4 
   50407500  +0             3 
   50469500  +0             2 
   50557500  +0             1 
   50619500  +0             0 
   50707500  +0            -1 
   50769500  +0            -2 
   50857500  +0            -3 
   50919500  +0            -4 
   51007500  +0            -5 
   51069500  +0            -6 
   51219500  +0            -7 
   51369500  +0            -8 
   52128500  +2            -7 
   52279500  +0            -6 
   52429500  +0            -5 
   52490500  +2            -4 
   52579500  +0            -3 
   52641500  +0            -2 
   52729500  +0            -1 
   52791500  +0             0 
   52879500  +0             1 
   52941500  +0             2 
   53029500  +0             3 
   53091500  +0             4 
   53179500  +0             5 
   53241500  +0             6 
   53391500  +0             7 
   53541500  +0             8 
   54300500  +2             7 
   54451500  +0             6 
   54601500  +0             5 
   54662500  +2             4 
   54751500  +0             3 
   54813500  +0             2 
   54901500  +0             1 
   54963500  +0             0 
   55051500  +0            -1 
   55113500  +0            -2 
   55201500  +0            -3 
   55263500  +0            -4 
   55351500  +0            -5 
   55413500  +0            -6 
   55563500  +0            -7 
   55713500  +0            -8 
   56472500  +2            -7 
   56623500  +0            -6 
   56773500  +0            -5 
   56834500  +2            -4 
   56923500  +0            -3 
   56985500  +0            -2 
   57073500  +0            -1 
   57135500  +0             0 
   57223500  +0             1 
   57285500  +0             2 
   57373500  +0             3 
   57435500  +0             4 
   57523500  +0             5 
   57585500  +0             6 
   57735500  +0             7 
   57885500  +0             8 
   58644500  +2             7 
   58795500  +0             6 
   58945500  +0             5 
   59006500  +2             4 
   59095500  +0             3 
   59157500  +0             2 
   59245500  +0             1 
   59307500  +0             0 
   59395500  +0            -1 
   59457500  +0            -2 
   59545500  +0            -3 
   59607500  +0            -4 
   59695500  +0            -5 
   59757500  +0            -6 
   59907500  +0            -7 
   60057500  +0            -8 
   60816500  +2            -7 
   60967500  +0            -6 
   61117500  +0            -5 
   61178500  +2            -4 
   61267500  +0            -3 
   61329500  +0            -2 
   61417500  +0            -1 
   61479500  +0             0 
   61567500  +0             1 
   61629500  +0             2 
   61717500  +0             3 
   61779500  +0             4 
   61867500  +0             5 
   61929500  +0             6 
   62079500  +0             7 
   62229500  +0             8 
   62988500  +2             7 
   63139500  +0             6 
   63289500  +0             5 
   63350500  +2             4 
   63439500  +0             3 
   63501500  +0             2 
   63589500  +0             1 
   63651500  +0             0 
   63739500  +0            -1 
   63801500  +0            -2 
   63889500  +0            -3 
   63951500  +0            -4 
   64039500  +0            -5 
   64101500  +0            -6 
   64251500  +0            -7 
   64401500  +0            -8 
   65160500  +2            -7 
   65311500  +0            -6 
   65461500  +0            -5 
   65522500  +2            -4 
   65611500  +0            -3 
   65673500  +0            -2 
   65761500  +0            -1 
   65823500  +0             0 
   65911500  +0             1 
   65973500  +0             2 
   66061500  +0             3 
   66123500  +0             4 
   66211500  +0             5 
   66273500  +0             6 
   66423500  +0             7 
   66573500  +0             8 
   67332500  +2             7 
   67483500  +0             6 
   67633500  +0             5 
   67694500  +2             4 
   67783500  +0             3 
   67845500  +0             2 
   67933500  +0             1 
   67995500  +0             0 
   68083500  +0            -1 
   68145500  +0            -2 
   68233500  +0            -3 
   68295500  +0            -4 
   68383500  +0            -5 
   68445500  +0            -6 
   68595500  +0            -7 
   68745500  +0            -8 
   69504500  +2            -7 
   69655500  +0            -6 
   69805500  +0            -5 
   69866500  +2            -4 
   69955500  +0            -3 
   70017500  +0            -2 
   70105500  +0            -1 
   70167500  +0             0 
   70255500  +0             1 
   70317500  +0             2 
   70405500  +0             3 
   70467500  +0             4 
   70555500  +0             5 
   70617500  +0             6 
   70767500  +0             7 
   70917500  +0             8 
   71676500  +2             7 
   71827500  +0             6 
   71977500  +0             5 
   72038500  +2             4 
   72127500  +0             3 
   72189500  +0             2 
   72277500  +0             1 
   72339500  +0             0 
   72427500  +0            -1 
   72489500  +0            -2 
   72577500  +0            -3 
   72639500  +0            -4 
   72727500  +0            -5 
   72789500  +0            -6 
   72939500  +0            -7 
   73089500  +0            -8 
   73848500  +2            -7 
   73999500  +0            -6 
   74149500  +0            -5 
   74210500  +2            -4 
   74299500  +0            -3 
   74361500  +0            -2 
   74449500  +0            -1 
   74511500  +0             0 
   74599500  +0             1 
   74661500  +0             2 
   74749500  +0             3 
   74811500  +0             4 
   74899500  +0             5 
   74961500  +0             6 
   75111500  +0             7 
   75261500  +0             8 
   76020500  +2             7 
   76171500  +0             6 
   76321500  +0             5 
   76382500  +2             4 
   76471500  +0             3 
   76533500  +0             2 
   76621500  +0             1 
   76683500  +0             0 
   76771500  +0            -1 
   76833500  +0            -2 
   76921500  +0            -3 
   76983500  +0            -4 
   77071500  +0            -5 
   77133500  +0            -6 
   77283500  +0            -7 
   77433500  +0            -8 
   78192500  +2            -7 
   78343500  +0            -6 
   78493500  +0            -5 
   78554500  +2            -4 
   78643500  +0            -3 
   78705500  +0            -2 
   78793500  +0            -1 
   78855500  +0             0 
   78943500  +0             1 
   79005500  +0             2 
   79093500  +0             3 
   79155500  +0             4 
   79243500  +0             5 
   79305500  +0             6 
   79455500  +0             7 
   79605500  +0             8 
   80364500  +2             7 
   80515500  +0             6 
   80665500  +0             5 
   80726500  +2             4 
   80815500  +0             3 
   80877500  +0             2 
   80965500  +0             1 
   81027500  +0             0 
   81115500  +0            -1 
   81177500  +0            -2 
   81265500  +0            -3 
   81327500  +0            -4 
   81415500  +0            -5 
   81477500  +0            -6 
   81627500  +0            -7 
   81777500  +0            -8 
   82536500  +2            -7 
   82687500  +0            -6 
   82837500  +0            -5 
   82898500  +2            -4 
   82987500  +0            -3 
   83049500  +0            -2 
   83137500  +0            -1 
   83199500  +0             0 
   83287500  +0             1 
   83349500  +0             2 
   83437500  +0             3 
   83499500  +0             4 
   83587500  +0             5 
   83649500  +0             6 
   83799500  +0             7 
   83949500  +0             8 
   84708500  +2             7 
   84859500  +0             6 
   85009500  +0             5 
   85070500  +2             4 
   85159500  +0             3 
   85221500  +0             2 
   85309500  +0             1 
   85371500  +0             0 
   85459500  +0            -1 
   85521500  +0            -2 
   85609500  +0            -3 
   85671500  +0            -4 
   85759500  +0            -5 
   85821500  +0            -6 
   85971500  +0            -7 
   86121500  +0            -8 
   86880500  +2            -7 
   87031500  +0            -6 
   87181500  +0            -5 
   87242500  +2            -4 
   87331500  +0            -3 
   87393500  +0            -2 
   87481500  +0            -1 
   87543500  +0             0 
   87631500  +0             1 
   87693500  +0             2 
   87781500  +0             3 
   87843500  +0             4 
   87931500  +0             5 
   87993500  +0             6 
   88143500  +0             7 
   88293500  +0             8 
   89052500  +2             7 
   89203500  +0             6 
   89353500  +0             5 
   89414500  +2             4 
   89503500  +0             3 
   89565500  +0             2 
   89653500  +0             1 
   89715500  +0             0 
   89803500  +0            -1 
   89865500  +0            -2 
   89953500  +0            -3 
   90015500  +0            -4 
   90103500  +0            -5 
   90165500  +0            -6 
   90315500  +0            -7 
   90465500  +0            -8 
   91224500  +2            -7 
   91375500  +0            -6 
   91525500  +0            -5 
   91586500  +2            -4 
   91675500  +0            -3 
   91737500  +0            -2 
   91825500  +0            -1 
   91887500  +0             0 
   91975500  +0             1 
   92037500  +0             2 
   92125500  +0             3 
   92187500  +0             4 
   92275500  +0             5 
   92337500  +0             6 
   92487500  +0             7 
   92637500  +0             8 
   93396500  +2             7 
   93547500  +0             6 
   93697500  +0             5 
   93758500  +2             4 
   93847500  +0             3 
   93909500  +0             2 
   93997500  +0             1 
   94059500  +0             0 
   94147500  +0            -1 
   94209500  +0            -2 
   94297500  +0            -3 
   94359500  +0            -4 
   94447500  +0            -5 
   94509500  +0            -6 
   94659500  +0            -7 
   94809500  +0            -8 
   95568500  +2            -7 
   95719500  +0            -6 
   95869500  +0            -5 
   95930500  +2            -4 
   96019500  +0            -3 
   96081500  +0            -2 
   96169500  +0            -1 
   96231500  +0             0 
   96319500  +0             1 
   96381500  +0             2 
   96469500  +0             3 
   96531500  +0             4 
   96619500  +0             5 
   96681500  +0             6 
   96831500  +0             7 
   96981500  +0             8 
   97740500  +2             7 
   97891500  +0             6 
   98041500  +0             5 
   98102500  +2             4 
   98191500  +0             3 
   98253500  +0             2 
   98341500  +0             1 
   98403500  +0             0 
   98491500  +0            -1 
   98553500  +0            -2 
   98641500  +0            -3 
   98703500  +0            -4 
   98791500  +0            -5 
   98853500  +0            -6 
   99003500  +0            -7 
   99153500  +0            -8 
   99912500  +2            -7 
  100063500  +0            -6 
  100213500  +0            -5 
  100274500  +2            -4 
  100363500  +0            -3 
  100425500  +0            -2 
  100513500  +0            -1 
  100575500  +0             0 
  100663500  +0             1 
  100725500  +0             2 
  100813500  +0             3 
  100875500  +0             4 
  100963500  +0             5 
  101025500  +0             6 
  101175500  +0             7 
  101325500  +0             8 
  102084500  +2             7 
  102235500  +0             6 
  102385500  +0             5 
  102446500  +2             4 
  102535500  +0             3 
  102597500  +0             2 
  102685500  +0             1 
  102747500  +0             0 
  102835500  +0            -1 
  102897500  +0            -2 
  102985500  +0            -3 
  103047500  +0            -4 
  103135500  +0            -5 
  103197500  +0            -6 
  103347500  +0            -7 
  103497500  +0            -8 
  104256500  +2            -7 
  104407500  +0            -6 
  104557500  +0            -5 
  104618500  +2            -4 
  104707500  +0            -3 
  104769500  +0            -2 
  104857500  +0            -1 
  104919500  +0             0 
  105007500  +0             1 
  105069500  +0             2 
  105157500  +0             3 
  105219500  +0             4 
  105307500  +0             5 
  105369500  +0             6 
  105519500  +0             7 
  105669500  +0             8 
  106428500  +2             7 
  106579500  +0             6 
  106729500  +0             5 
  106790500  +2             4 
  106879500  +0             3 
  106941500  +0             2 
  107029500  +0             1 
  107091500  +0             0 
  107179500  +0            -1 
  107241500  +0            -2 
  107329500  +0            -3 
  107391500  +0            -4 
  107479500  +0            -5 
  107541500  +0            -6 
  107691500  +0            -7 
  107841500  +0            -8 
  108600500  +2            -7 
  108751500  +0            -6 
  108901500  +0            -5 
  108962500  +2            -4 
  109051500  +0            -3 
  109113500  +0            -2 
  109201500  +0            -1 
  109263500  +0             0 
  109351500  +0             1 
  109413500  +0             2 
  109501500  +0             3 
  109563500  +0             4 
  109651500  +0             5 
  109713500  +0             6 
  109863500  +0             7 
  110013500  +0             8 
  110772500  +2             7 
  110923500  +0             6 
  111073500  +0             5 
  111134500  +2             4 
  111223500  +0             3 
  111285500  +0             2 
  111373500  +0             1 
  111435500  +0             0 
  111523500  +0            -1 
  111585500  +0            -2 
  111673500  +0            -3 
  111735500  +0            -4 
  111823500  +0            -5 
  111885500  +0            -6 
  112035500  +0            -7 
  112185500  +0            -8 
  112944500  +2            -7 
  113095500  +0            -6 
  113245500  +0            -5 
  113306500  +2            -4 
  113395500  +0            -3 
  113457500  +0            -2 
  113545500  +0            -1 
  113607500  +0             0 
  113695500  +0             1 
  113757500  +0             2 
  113845500  +0             3 
  113907500  +0             4 
  113995500  +0             5 
  114057500  +0             6 
  114207500  +0             7 
  114357500  +0             8 
  115116500  +2             7 
  115267500  +0             6 
  115417500  +0             5 
  115478500  +2             4 
  115567500  +0             3 
  115629500  +0             2 
  115717500  +0             1 
  115779500  +0             0 
  115867500  +0            -1 
  115929500  +0            -2 
  116017500  +0            -3 
  116079500  +0            -4 
  116167500  +0            -5 
  116229500  +0            -6 
  116379500  +0            -7 
  116529500  +0            -8 
  117288500  +2            -7 
  117439500  +0            -6 
  117589500  +0            -5 
  117650500  +2            -4 
  117739500  +0            -3 
  117801500  +0            -2 
  117889500  +0            -1 
  117951500  +0             0 
  118039500  +0             1 
  118101500  +0             2 
  118189500  +0             3 
  118251500  +0             4 
  118339500  +0             5 
  118401500  +0             6 
  118551500  +0             7 
  118701500  +0             8 
  119460500  +2             7 
  119611500  +0             6 
  119761500  +0             5 
  119822500  +2             4 
  119911500  +0             3 
  119973500  +0             2 
  120061500  +0             1 
  120123500  +0             0 
  120211500  +0            -1 
  120273500  +0            -2 
  120361500  +0            -3 
  120423500  +0            -4 
  120511500  +0            -5 
  120573500  +0            -6 
  120723500  +0            -7 
  120873500  +0            -8 
  121632500  +2            -7 
  121783500  +0            -6 
  121933500  +0            -5 
  121994500  +2            -4 
  122083500  +0            -3 
  122145500  +0            -2 
  122233500  +0            -1 
  122295500  +0             0 
  122383500  +0             1 
  122445500  +0             2 
  122533500  +0             3 
  122595500  +0             4 
  122683500  +0             5 
  122745500  +0             6 
  122895500  +0             7 
  123045500  +0             8 
  123804500  +2             7 
  123955500  +0             6 
  124105500  +0             5 
  124166500  +2             4 
  124255500  +0             3 
  124317500  +0             2 
  124405500  +0             1 
  124467500  +0             0 
  124555500  +0            -1 
  124617500  +0            -2 
  124705500  +0            -3 
  124767500  +0            -4 
  124855500  +0            -5 
  124917500  +0            -6 
  125067500  +0            -7 
  125217500  +0            -8 
  125976500  +2            -7 
  126127500  +0            -6 
  126277500  +0            -5 
  126338500  +2            -4 
  126427500  +0            -3 
  126489500  +0            -2 
  126577500  +0            -1 
  126639500  +0             0 
  126727500  +0             1 
  126789500  +0             2 
  126877500  +0             3 
  126939500  +0             4 
  127027500  +0             5 
  127089500  +0             6 
  127239500  +0             7 
  127389500  +0             8 
  128148500  +2             7 
  128299500  +0             6 
  128449500  +0             5 
  128510500  +2             4 
  128599500  +0             3 
  128661500  +0             2 
  128749500  +0             1 
  128811500  +0             0 
  128899500  +0            -1 
  128961500  +0            -2 
  129049500  +0            -3 
  129111500  +0            -4 
  129199500  +0            -5 
  129261500  +0            -6 
  129411500  +0            -7 
  129561500  +0            -8 
  130320500  +2            -7 
  130471500  +0            -6 
  130621500  +0            -5 
  130682500  +2            -4 
  130771500  +0            -3 
  130833500  +0            -2 
  130921500  +0            -1 
  130983500  +0             0 
  131071500  +0             1 
  131133500  +0             2 
  131221500  +0             3 
  131283500  +0             4 
  131371500  +0             5 
  131433500  +0             6 
  131583500  +0             7 
  131733500  +0             8 
  132492500  +2             7 
  132643500  +0             6 
  132793500  +0             5 
  132854500  +2             4 
  132943500  +0             3 
  133005500  +0             2 
  133093500  +0             1 
  133155500  +0             0 
  133243500  +0            -1 
  133305500  +0            -2 
  133393500  +0            -3 
  133455500  +0            -4 
  133543500  +0            -5 
  133605500  +0            -6 
  133755500  +0            -7 
  133905500  +0            -8 
  134664500  +2            -7 
  134815500  +0            -6 
  134965500  +0            -5 
  135026500  +2            -4 
  135115500  +0            -3 
  135177500  +0            -2 
  135265500  +0            -1 
  135327500  +0             0 
  135415500  +0             1 
  135477500  +0             2 
  135565500  +0             3 
  135627500  +0             4 
  135715500  +0             5 
  135777500  +0             6 
  135927500  +0             7 
  136077500  +0             8 
  136836500  +2             7 
  136987500  +0             6 
  137137500  +0             5 
  137198500  +2             4 
  137287500  +0             3 
  137349500  +0             2 
  137437500  +0             1 
  137499500  +0             0 
  137587500  +0            -1 
  137649500  +0            -2 
  137737500  +0            -3 
  137799500  +0            -4 
  137887500  +0            -5 
  137949500  +0            -6 
  138099500  +0            -7 
  138249500  +0            -8 
  139008500  +2            -7 
  139159500  +0            -6 
  139309500  +0            -5 
  139370500  +2            -4 
  139459500  +0            -3 
  139521500  +0            -2 
  139609500  +0            -1 
  139671500  +0             0 
  139759500  +0             1 
  139821500  +0             2 
  139909500  +0             3 
  139971500  +0             4 
  140059500  +0             5 
  140121500  +0             6 
  140271500  +0             7 
  140421500  +0             8 
  141180500  +2             7 
  141331500  +0             6 
  141481500  +0             5 
  141542500  +2             4 
  141631500  +0             3 
  141693500  +0             2 
  141781500  +0             1 
  141843500  +0             0 
  141931500  +0            -1 
  141993500  +0            -2 
  142081500  +0            -3 
  142143500  +0            -4 
  142231500  +0            -5 
  142293500  +0            -6 
  142443500  +0            -7 
  142593500  +0            -8 
  143352500  +2            -7 
  143503500  +0            -6 
  143653500  +0            -5 
  143714500  +2            -4 
  143803500  +0            -3 
  143865500  +0            -2 
  143953500  +0            -1 
  144015500  +0             0 
  144103500  +0             1 
  144165500  +0             2 
  144253500  +0             3 
  144315500  +0             4 
  144403500  +0             5 
  144465500  +0             6 
  144615500  +0             7 
  144765500  +0             8 
  145524500  +2             7 
  145675500  +0             6 
  145825500  +0             5 
  145886500  +2             4 
  145975500  +0             3 
  146037500  +0             2 
  146125500  +0             1 
  146187500  +0             0 
  146275500  +0            -1 
  146337500  +0            -2 
  146425500  +0            -3 
  146487500  +0            -4 
  146575500  +0            -5 
  146637500  +0            -6 
  146787500  +0            -7 
  146937500  +0            -8 
  147696500  +2            -7 
  147847500  +0            -6 
  147997500  +0            -5 
  148058500  +2            -4 
  148147500  +0            -3 
  148209500  +0            -2 
  148297500  +0            -1 
  148359500  +0             0 
  148447500  +0             1 
  148509500  +0             2 
  148597500  +0             3 
  148659500  +0             4 
  148747500  +0             5 
  148809500  +0             6 
  148959500  +0             7 
  149109500  +0             8 
  149868500  +2             7 
  150019500  +0             6 
  150169500  +0             5 
  150230500  +2             4 
  150319500  +0             3 
  150381500  +0             2 
  150469500  +0             1 
  150531500  +0             0 
  150619500  +0            -1 
  150681500  +0            -2 
  150769500  +0            -3 
  150831500  +0            -4 
  150919500  +0            -5 
  150981500  +0            -6 
  151131500  +0            -7 
  151281500  +0            -8 
  152040500  +2            -7 
  152191500  +0            -6 
  152341500  +0            -5 
  152402500  +2            -4 
  152491500  +0            -3 
  152553500  +0            -2 
  152641500  +0            -1 
  152703500  +0             0 
  152791500  +0             1 
  152853500  +0             2 
  152941500  +0             3 
  153003500  +0             4 
  153091500  +0             5 
  153153500  +0             6 
  153303500  +0             7 
  153453500  +0             8 
  154212500  +2             7 
  154363500  +0             6 
  154513500  +0             5 
  154574500  +2             4 
  154663500  +0             3 
  154725500  +0             2 
  154813500  +0             1 
  154875500  +0             0 
  154963500  +0            -1 
  155025500  +0            -2 
  155113500  +0            -3 
  155175500  +0            -4 
  155263500  +0            -5 
  155325500  +0            -6 
  155475500  +0            -7 
  155625500  +0            -8 
  156384500  +2            -7 
  156535500  +0            -6 
  156685500  +0            -5 
  156746500  +2            -4 
  156835500  +0            -3 
  156897500  +0            -2 
  156985500  +0            -1 
  157047500  +0             0 
  157135500  +0             1 
  157197500  +0             2 
  157285500  +0             3 
  157347500  +0             4 
  157435500  +0             5 
  157497500  +0             6 
  157647500  +0             7 
  157797500  +0             8 
  158556500  +2             7 
  158707500  +0             6 
  158857500  +0             5 
  158918500  +2             4 
  159007500  +0             3 
  159069500  +0             2 
  159157500  +0             1 
  159219500  +0             0 
  159307500  +0            -1 
  159369500  +0            -2 
  159457500  +0            -3 
  159519500  +0            -4 
  159607500  +0            -5 
  159669500  +0            -6 
  159819500  +0            -7 
  159969500  +0            -8 
  160728500  +2            -7 
  160879500  +0            -6 
  161029500  +0            -5 
  161090500  +2            -4 
  161179500  +0            -3 
  161241500  +0            -2 
  161329500  +0            -1 
  161391500  +0             0 
  161479500  +0             1 
  161541500  +0             2 
  161629500  +0             3 
  161691500  +0             4 
  161779500  +0             5 
  161841500  +0             6 
  161991500  +0             7 
  162141500  +0             8 
  162900500  +2             7 
  163051500  +0             6 
  163201500  +0             5 
  163262500  +2             4 
  163351500  +0             3 
  163413500  +0             2 
  163501500  +0             1 
  163563500  +0             0 
  163651500  +0            -1 
  163713500  +0            -2 
  163801500  +0            -3 
  163863500  +0            -4 
  163951500  +0            -5 
  164013500  +0            -6 
  164163500  +0            -7 
  164313500  +0            -8 
  165072500  +2            -7 
  165223500  +0            -6 
  165373500  +0            -5 
  165434500  +2            -4 
  165523500  +0            -3 
  165585500  +0            -2 
  165673500  +0            -1 
  165735500  +0             0 
  165823500  +0             1 
  165885500  +0             2 
  165973500  +0             3 
  166035500  +0             4 
